2201 Oljato (1947 XC) |2201 |Oljato |Y|Y |1.80 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.7129709315146266 |2.175017808738561 |.624293335581327 |2.522434897664938 |74.99073752177512 |98.26401208845233 |255.6897532288087 |.307262703912126 |2458339.982291352298 |2018-Aug-09.4822914 |1171.635852371319 |.00305358 |3.5475E-8 |7.4955E-8 |5.7564E-6 |.00011818 |.00011811 |6.5696E-6
164121 (2003 YT1) |164121 ||Y|Y |1.717 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.291917279012936 |1.109552634250397 |.7856550483383856 |44.0638506253909 |38.33525227875005 |91.04500421073429 |202.7588394275948 |.8433002141931197 |2458186.959291632999 |2018-Mar-09.4592916 |426.8942352213826 |.00350942 |1.548E-8 |1.7672E-8 |5.951E-6 |7.1191E-7 |2.9899E-6 |2.9827E-6
163243 (2002 FB3) |163243 ||Y|Y |1.682 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.6017465083085981 |.7615579948339024 |.3032931305681043 |20.27762946655788 |203.6050557005847 |148.3029829759607 |213.6493485037173 |1.483028855835997 |2458099.183616923815 |2017-Dec-11.6836169 |242.7464567417772 |.00283189 |5.159E-7 |3.9306E-7 |3.6978E-5 |8.4532E-5 |7.4396E-5 |5.2022E-5
12538 (1998 OH) |12538 ||Y|Y |1.663 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.4060872833577112 |1.541433465971149 |.9154769372982643 |24.52914396833269 |220.7486904108878 |321.71785218521 |58.30514299211854 |.5150114663040253 |2457887.288650725498 |2017-May-13.7886507 |699.0135629086794 |.0279736 |1.5893E-7 |2.5151E-7 |9.7888E-6 |9.2634E-6 |2.026E-5 |7.6009E-5
2102 Tantalus (1975 YA) |2102 |Tantalus |Y|Y |1.649 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.2991527845557768 |1.290130903067982 |.9041846509737361 |64.00400362262521 |94.36526823231497 |61.54852552618838 |129.3774649196569 |.6725946470519932 |2457808.144224516619 |2017-Feb-23.6442245 |535.2406558361608 |.044403 |3.3339E-8 |4.3238E-8 |1.6297E-5 |6.4285E-6 |1.3979E-5 |1.4756E-5
7822 (1991 CS) |7822 ||Y|Y |1.602 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.1646939402491508 |1.122922795256102 |.9379842155097843 |37.12040203988693 |156.8650754899662 |249.4212068167019 |188.5213988034437 |.8282839134820087 |2458207.528771663185 |2018-Mar-30.0287717 |434.6335768934617 |.0224971 |2.5678E-8 |2.8357E-8 |8.7538E-6 |2.4087E-6 |1.3094E-5 |1.7736E-5
8566 (1996 EN) |8566 ||Y|Y |1.568 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.4303352592216516 |1.506362543275634 |.8581216277333275 |37.97375403611148 |164.1415963912443 |125.1233115800087 |144.0287027465628 |.533101386100955 |2457730.328684558536 |2016-Dec-07.8286846 |675.2936859403056 |.0216365 |5.5343E-8 |8.3116E-8 |1.8372E-5 |9.8448E-6 |1.3844E-5 |1.9957E-5
39572 (1993 DQ1) |39572 ||Y|Y |1.554 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.4919790630407965 |2.037120207202349 |1.034899716361464 |10.01994983470812 |313.5667046812624 |344.7958119808721 |44.31125377485575 |.3389839131142829 |2457869.782133869530 |2017-Apr-26.2821339 |1061.997298611135 |.0294076 |4.2121E-8 |8.2152E-8 |5.1669E-6 |2.7104E-5 |2.7482E-5 |3.8776E-5
369264 (2009 MS) |369264 ||Y|Y |1.515 ||2458000.5 |58000 |2017-Sep-04.0 |J2000 |.5694307704627258 |2.004907466451021 |.8632514631233444 |52.4028016340441 |252.0848077947112 |219.5351003945322 |86.73735989956913 |.3471862956473384 |2457750.670554002297 |2016-Dec-28.170554 |1036.907287278636 |.0413471 |1.1509E-7 |2.3488E-7 |2.6315E-5 |4.7858E-6 |2.4773E-5 |1.5396E-5
1862 Apollo (1932 HA) |1862 |Apollo |Y|Y |1.5 ||2455958.5 |55958 |2012-Feb-01.0 |J2000 |.5597614018825802 |1.470162312389734 |.6472221954115209 |6.353445562610878 |35.73168803474559 |285.8593797344928 |206.6290803122197 |.5529121656575184 |2456235.887493374093 |2012-Nov-04.3874934 |651.0979905314456 |.025757 |1.3563E-8 |2.0196E-8 |3.5906E-6 |2.4447E-5 |2.533E-5 |3.4651E-6
